Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date
Cow Milk(Processd),-,-,-,Bondo,96.67/Lt,100.00/Lt,2000.00,Siaya,2021-11-02
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,390.00,Siaya,2021-11-01
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,360.00,Siaya,2021-11-01
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,690.00,Siaya,2021-11-01
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,708.00,Siaya,2021-11-01
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,726.00,Siaya,2021-11-01
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,792.00,Siaya,2021-11-01
Cow Milk(Processd),-,-,-,Machakos Main Market,-,100.00/Lt,,Machakos,2021-11-01
Cow Milk(Processd),-,-,-,Masii (Livestock),50.00/Lt,80.00/Lt,300.00,Machakos,2021-11-01
Cow Milk(Processd),-,-,-,Marindi,-,70.00/Lt,300.00,Migori,2021-10-29
Cow Milk(Processd),-,-,-,Tala Livestock Yard,50.00/Lt,70.00/Lt,50.00,Machakos,2021-10-29
Cow Milk(Processd),-,-,-,Machakos Main Market,-,100.00/Lt,,Machakos,2021-10-29
Cow Milk(Processd),-,-,-,Ugunja,91.67/Lt,100.00/Lt,1680.00,Siaya,2021-10-29
Cow Milk(Processd),-,-,-,Kasikeu,45.00/Lt,55.00/Lt,3000.00,Makueni,2021-10-29
Cow Milk(Processd),-,-,-,Bondo,91.67/Lt,100.00/Lt,2000.00,Siaya,2021-10-29
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,270.00,Siaya,2021-10-28
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,366.00,Siaya,2021-10-28
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,342.00,Siaya,2021-10-28
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,450.00,Siaya,2021-10-28
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,390.00,Siaya,2021-10-28
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,300.00,Siaya,2021-10-28
Cow Milk(Processd),-,-,-,Masii (Livestock),50.00/Lt,80.00/Lt,300.00,Machakos,2021-10-28
Cow Milk(Processd),-,-,-,Kangari,91.67/Lt,100.00/Lt,120.00,Muranga,2021-10-28
Cow Milk(Processd),-,-,-,Eldoret Main,46.00/Lt,53.00/Lt,6325000.00,Uasin-Gishu,2021-10-28
Cow Milk(Processd),-,-,-,Ahero,100.00/Lt,120.00/Lt,150.00,Kisumu,2021-10-27
Cow Milk(Processd),-,-,-,Eldoret Main,45.00/Lt,55.00/Lt,856000.00,Uasin-Gishu,2021-10-27
Cow Milk(Processd),-,-,-,Mwingi Town,90.00/Lt,110.00/Lt,1800.00,Kitui,2021-10-27
Cow Milk(Processd),-,-,-,Rongo,70.00/Lt,120.00/Lt,60.00,Migori,2021-10-27
Cow Milk(Processd),-,-,-,Nyakoe,90.00/Lt,120.00/Lt,12000.00,Kisii,2021-10-27
Cow Milk(Processd),-,-,-,Bondo,95.00/Lt,100.00/Lt,2000.00,Siaya,2021-10-26
Cow Milk(Processd),-,-,-,Kithyonko,-,100.00/Lt,20.00,Machakos,2021-10-26
Cow Milk(Processd),-,-,-,Eldoret Main,42.00/Lt,58.00/Lt,6322000.00,Uasin-Gishu,2021-10-26
Cow Milk(Processd),-,-,-,Akala,96.67/Lt,100.00/Lt,1000.00,Siaya,2021-10-25
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,312.00,Siaya,2021-10-25
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,390.00,Siaya,2021-10-25
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,672.00,Siaya,2021-10-25
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,630.00,Siaya,2021-10-25
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,660.00,Siaya,2021-10-25
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,576.00,Siaya,2021-10-25
Cow Milk(Processd),-,-,-,Masii (Livestock),50.00/Lt,80.00/Lt,300.00,Machakos,2021-10-25
Cow Milk(Processd),-,-,-,Machakos Main Market,-,100.00/Lt,,Machakos,2021-10-25
Cow Milk(Processd),-,-,-,Marindi,50.00/Lt,60.00/Lt,260.00,Migori,2021-10-22
Cow Milk(Processd),-,-,-,Marindi,50.00/Lt,60.00/Lt,260.00,Migori,2021-10-22
Cow Milk(Processd),-,-,-,Tala Livestock Yard,70.00/Lt,80.00/Lt,50.00,Machakos,2021-10-22
Cow Milk(Processd),-,-,-,Bondo,96.67/Lt,100.00/Lt,14000.00,Siaya,2021-10-22
Cow Milk(Processd),-,-,-,Eldoret Main,158.00/Lt,190.00/Lt,158000.00,Uasin-Gishu,2021-10-22
Cow Milk(Processd),-,-,-,Kishaunet sale yard,-,60.00/Lt,,West-Pokot,2021-10-22
Cow Milk(Processd),-,-,-,Machakos Main Market,-,100.00/Lt,,Machakos,2021-10-22
Cow Milk(Processd),-,-,-,Daraja Mbili,84.00/Lt,120.00/Lt,30000.00,Kisii,2021-10-22
Cow Milk(Processd),-,-,-,Daraja Mbili,76.00/Lt,100.00/Lt,10000.00,Kisii,2021-10-22
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,300.00,Siaya,2021-10-21
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,390.00,Siaya,2021-10-21
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,642.00,Siaya,2021-10-21
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,672.00,Siaya,2021-10-21
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,606.00,Siaya,2021-10-21
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,678.00,Siaya,2021-10-21
Cow Milk(Processd),-,-,-,Kangari,90.00/Lt,90.00/Lt,,Muranga,2021-10-21
Cow Milk(Processd),-,-,-,Masii (Livestock),50.00/Lt,80.00/Lt,300.00,Machakos,2021-10-21
Cow Milk(Processd),-,-,-,Rongo,140.00/Lt,170.00/Lt,100.00,Migori,2021-10-20
Cow Milk(Processd),-,-,-,Rongo,50.00/Lt,50.00/Lt,100.00,Migori,2021-10-20
Cow Milk(Processd),-,-,-,Bondo,91.67/Lt,100.00/Lt,2000.00,Siaya,2021-10-19
Cow Milk(Processd),-,-,-,Tala Livestock Yard,50.00/Lt,80.00/Lt,50.00,Machakos,2021-10-19
Cow Milk(Processd),-,-,-,Kithyonko,-,100.00/Lt,30.00,Machakos,2021-10-19
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,506.00,Siaya,2021-10-18
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,406.00,Siaya,2021-10-18
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,1152.00,Siaya,2021-10-18
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,1260.00,Siaya,2021-10-18
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,1320.00,Siaya,2021-10-18
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,1500.00,Siaya,2021-10-18
Cow Milk(Processd),-,-,-,Maralal livestock market,50.00/Lt,70.00/Lt,500.00,Samburu,2021-10-18
Cow Milk(Processd),-,-,-,Masii (Livestock),50.00/Lt,80.00/Lt,170.00,Machakos,2021-10-18
Cow Milk(Processd),-,-,-,Marindi,-,60.00/Lt,160.00,Migori,2021-10-15
Cow Milk(Processd),-,-,-,Tala Livestock Yard,70.00/Lt,80.00/Lt,50.00,Machakos,2021-10-15
Cow Milk(Processd),-,-,-,Machakos Main Market,-,100.00/Lt,,Machakos,2021-10-15
Cow Milk(Processd),-,-,-,Bondo,91.67/Lt,100.00/Lt,3000.00,Siaya,2021-10-15
Cow Milk(Processd),-,-,-,Rongo,140.00/Lt,170.00/Lt,150.00,Migori,2021-10-15
Cow Milk(Processd),-,-,-,Rongo,70.00/Lt,100.00/Lt,100.00,Migori,2021-10-15
Cow Milk(Processd),-,-,-,Kasikeu,80.00/Lt,100.00/Lt,2400.00,Makueni,2021-10-15
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,180.00,Siaya,2021-10-14
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,300.00,Siaya,2021-10-14
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,840.00,Siaya,2021-10-14
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,750.00,Siaya,2021-10-14
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,720.00,Siaya,2021-10-14
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,900.00,Siaya,2021-10-14
Cow Milk(Processd),-,-,-,Kiritiri,50.00/Lt,60.00/Lt,350.00,Embu,2021-10-14
Cow Milk(Processd),-,-,-,Masii (Livestock),60.00/Lt,80.00/Lt,400.00,Machakos,2021-10-14
Cow Milk(Processd),-,-,-,Kangari,91.67/Lt,100.00/Lt,250.00,Muranga,2021-10-14
Cow Milk(Processd),-,-,-,Chepterit Market - Nandi,60.00/Lt,70.00/Lt,150.00,Nandi,2021-10-13
Cow Milk(Processd),-,-,-,Mwingi Town,91.67/Lt,120.00/Lt,2000.00,Kitui,2021-10-13
Cow Milk(Processd),-,-,-,Serem - Nandi,110.00/Lt,130.00/Lt,400.00,Nandi,2021-10-13
Cow Milk(Processd),-,-,-,Rongo,70.00/Lt,70.00/Lt,100.00,Migori,2021-10-13
Cow Milk(Processd),-,-,-,Rongo,140.00/Lt,170.00/Lt,150.00,Migori,2021-10-13
Cow Milk(Processd),-,-,-,Ugunja,91.67/Lt,550.00/Lt,4200.00,Siaya,2021-10-12
Cow Milk(Processd),-,-,-,Bondo,91.67/Lt,100.00/Lt,2000.00,Siaya,2021-10-12
Cow Milk(Processd),-,-,-,Ahero,100.00/Lt,110.00/Lt,400.00,Kisumu,2021-10-12
Cow Milk(Processd),-,-,-,Tala Livestock Yard,70.00/Lt,80.00/Lt,50.00,Machakos,2021-10-12
Cow Milk(Processd),-,-,-,Ngundune,40.00/Lt,50.00/Lt,100.00,Meru,2021-10-12
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,300.00,Siaya,2021-10-11
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,450.00,Siaya,2021-10-11
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,870.00,Siaya,2021-10-11
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,1032.00,Siaya,2021-10-11
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,972.00,Siaya,2021-10-11
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,1260.00,Siaya,2021-10-11
Cow Milk(Processd),-,-,-,Akala,89.33/Lt,100.00/Lt,1000.00,Siaya,2021-10-11
Cow Milk(Processd),-,-,-,Machakos Main Market,-,100.00/Lt,,Machakos,2021-10-11
Cow Milk(Processd),-,-,-,Serem - Nandi,50.00/Lt,60.00/Lt,600.00,Nandi,2021-10-09
Cow Milk(Processd),-,-,-,Bondo,91.67/Lt,100.00/Lt,3000.00,Siaya,2021-10-08
Cow Milk(Processd),-,-,-,Machakos Main Market,-,100.00/Lt,,Machakos,2021-10-08
Cow Milk(Processd),-,-,-,Tala Livestock Yard,70.00/Lt,80.00/Lt,200.00,Machakos,2021-10-08
Cow Milk(Processd),-,-,-,Eldoret Main,40.00/Lt,60.00/Lt,8000.00,Uasin-Gishu,2021-10-08
Cow Milk(Processd),-,-,-,Daraja Mbili,60.00/Lt,100.00/Lt,10000.00,Kisii,2021-10-07
Cow Milk(Processd),-,-,-,Daraja Mbili,80.00/Lt,120.00/Lt,6000.00,Kisii,2021-10-07
Cow Milk(Processd),-,-,-,Aram,-,100.00/Lt,370.00,Siaya,2021-10-07
Cow Milk(Processd),-,-,-,Aram,-,125.00/Lt,468.00,Siaya,2021-10-07
Cow Milk(Processd),-,-,-,Aram,105.00/Lt,120.00/Lt,762.00,Siaya,2021-10-07
Cow Milk(Processd),-,-,-,Aram,108.33/Lt,120.00/Lt,912.00,Siaya,2021-10-07
Cow Milk(Processd),-,-,-,Aram,88.33/Lt,100.00/Lt,635.00,Siaya,2021-10-07
Cow Milk(Processd),-,-,-,Aram,91.67/Lt,100.00/Lt,750.00,Siaya,2021-10-07
Cow Milk(Processd),-,-,-,Kangari,91.67/Lt,100.00/Lt,,Muranga,2021-10-07
Cow Milk(Processd),-,-,-,Akala,89.33/Lt,100.00/Lt,1500.00,Siaya,2021-10-06
Cow Milk(Processd),-,-,-,Ahero,110.00/Lt,120.00/Lt,500.00,Kisumu,2021-10-05
Cow Milk(Processd),-,-,-,Bondo,96.67/Lt,100.00/Lt,2000.00,Siaya,2021-10-05
Cow Milk(Processd),-,-,-,Marindi,-,60.00/Lt,400.00,Migori,2021-10-04
