11,FD TV Media,"Prices of maize flour commonly known as UNGA in Kenya's supermarket shelves have reduced following a promise by Kenya's President @WilliamsRuto to have prices cut from 17th April. Prices now range between 153ksh &amp; 160ksh per 2kgs pack down from 210 per 2kgs. 
📸 Courtesy https://t.co/6uf7Ls6dls",Mon Apr 17 15:24:29 +0000 2023,2,3
12,DUBUY by DP World,Import straight from the farm! Contact us now to buy Kenya’s finest avocados wholesale at great prices. https://t.co/8jLJkItaMe,Mon Apr 24 20:02:42 +0000 2023,0,0
13,Parliament of Uganda,Hon. Wilson Kajwengye (Nyabushozi County) is bothered about the collapsing farm gate prices of milk resulting from trade barriers between Uganda and Kenya. #PlenaryUg https://t.co/8d92YmHHh4,Wed May 24 08:25:14 +0000 2023,27,85
14,Onsase,"President Ruto's actions speak volumes as reduced fertilizer prices pave the way for increased farm produce. Kenya's agriculture is thriving! 
#KenyaKwanzaAt1
@WilliamsRuto @UDAKenya @StateHouseKenya Fulfilling The Plan
https://t.co/PZEJuqdjZg",Thu Sep 14 04:31:56 +0000 2023,7,1
15,Citizen TV Kenya,"Sylvanus Osoro – MP, South Mugirango: The Finance Bill includes low maize prices, tax exemptions for farm inputs, and a reduction in income tax on rental income, but opponents are reducing the bill to a housing levy, which is not a tax.#DayBreak @AyubAbdikadir https://t.co/RcFCbYpBgd",Mon May 29 04:15:31 +0000 2023,10,46
16,Warehouse Receipt System Council,"With WRS, farmers can say goodbye to the headache of storage and looking for markets, focusing on boosting farm productivity. Meanwhile, @komex_kenya will handle trading and finding the best prices for the farmers' commodities - Felicity Nkirote, WRSC Chairperson. https://t.co/13CQDKOgH4",Fri Sep 22 14:18:58 +0000 2023,1,5
17,Wangu Mwangi,Drought is raging in Kenya and with food prices hitting the roof urban families are suffering as well. So i'm really happy that i can share my mango harvest with thousands of school children thanks to @foodbankingke who came down to the farm today https://t.co/DMDrAvIoCV,Sat Feb 04 18:38:42 +0000 2023,3,20
18,Impossible is Nothing ✍️🇰🇪,"Through subsidized fertilizer,Kenya Kwanza Government has managed to reduce the prices from 6,500 to 2,500 leading to more production of farm produce.
#KenyaKwanzaScorecard 
@MusaliaMudavadi 
https://t.co/V7weKXt9Nk",Fri Sep 15 08:13:15 +0000 2023,2,1
19,#MasculinitySaturday,Bei ya farm input imeshuka and we are happy. This has greatly contributed in reduction of food prices and food security   Kenya Kwanza at One   #PromisesKept https://t.co/0pRKXA3l28,Tue Sep 12 12:00:08 +0000 2023,0,0
20,Mkulima Goren.🚜,"Its about that time of the year again we go back to the farm and generate food.
If the year before you didn't get a bumper harvest due to fuel prices or quality of seeds and inputs you can correct that again.
#UkulimaNiFun
#MboleaNiyara
#Mbegu iko kenya seed.. https://t.co/LvxUECWu7V",Mon Jan 16 18:13:22 +0000 2023,0,1
21,kingpin flowers,"Fresh flowers #export fresh from farm, 
Bouquet flowers 
Funeral wreaths 
Wedding flowers 
Order at affordable prices
#kenya https://t.co/naf5Ec5qXd",Sat Jun 08 20:00:38 +0000 2024,0,0
22,Demi Farms,"Rosemary
-It is an aromatic evergreen shrub with leaves similar to hemlock needles.
-Rosemary farming in Kenya is a profitable venture due to the high market demand, low production costs, stable prices, and access to markets. https://t.co/iSK3vk1KqP",Wed Mar 27 00:00:02 +0000 2024,10,55
23,NTV Kenya,"Taxing Farm Produce

The proposed five percent farm produce tax has continued to receive opposition with the NARC-Kenya Party describing it as ill-thought-out when farmers are paying high prices for farm inputs.

#NTVAtOne @Karanja_Ibrah https://t.co/n5T823hc7t",Sat Mar 02 10:14:12 +0000 2024,10,17
24,FOODCOOP - #TheFoodCooperative,"From farm to table, we own it together. We are growing opportunities though transformation of agrifood systems. #InvestInFoodSecurity

At @foodcoopkenya we assure our citizen consumers of Local access to quality, traceable foods at affordable prices. Don't miss out #FoodcoopDeals https://t.co/yVPCH0wpgZ",Fri May 26 13:16:01 +0000 2023,1,9
25,Harry O'Crowley,The Africa Agri-Food Development Programme (AADP) underpins Ireland's public-private sector support in Africa. In Kenya the AADP is helping small-holder farmers obtain higher produce prices; develop secondary farm incomes &amp; to avail of disease/drought-resistant seed potatoes🇰🇪🇮🇪 https://t.co/LmhpRU024x,Tue Feb 07 05:07:27 +0000 2023,4,14
26,SAP,"🌱 From Farm to Fork: We are passionate about promoting a sustainable and inclusive agribusiness value chain in Kenya. Together, let's create a system that ensures fair prices for farmers, minimizes food waste, and provides nutritious produce to consumers. Join us on this journey https://t.co/nVfy7uRKiW",Wed Jun 28 04:29:17 +0000 2023,0,0
27,DP 🇰🇪,"The Kenya Kwanza Government is investing in milk coolers to cut on farm loses due to poor storage and also guarantee best prices in the market.
@WilliamsRuto https://t.co/PuhrR5QTWR",Mon Aug 07 10:12:35 +0000 2023,1,2
28,Togo | Retweet,"RT @TractorsPak: New &amp; Used #Kubota combine #harvesters for sale at #TractorsPK | #Exporter of #MasseyFerguson #tractors, #farm #machinery and #equipment at affordable prices in #Nigeria, #Ghana, #Tanzania, #Kenya, #Uganda, #Togo, and #Congo.

… https://t.co/7CNL62llyu",Thu Jan 26 09:54:08 +0000 2023,0,0
29,Parliament of Uganda,"Hon. Kajwengye: This morning, farm gate prices of milk were at Shs400 per litre in Nyabushozi. This is very unfortunate... Kenya has stopped giving export permits for powdered milk to Uganda.” #PlenaryUg https://t.co/br4cxI3s3w",Wed May 24 08:27:10 +0000 2023,7,25
30,W. Mugwimi Gichere,"Hello Everyone, @WycliffMugwimi I'm selling fresh farm produce, all varieties at eco friendly prices.
We do home delivery across Kenya https://t.co/bzpY3Xkbk1",Thu Nov 14 06:59:24 +0000 2024,0,1
31,Joe Mbaka,"From farm to market, agriculture is evolving. 

Improved productivity and value chains mean higher yields, better prices, and a more food-secure Kenya.

Investing in farmers is investing in the nation. 

#ResultsYouCanSee
Feel The Transformation https://t.co/a71FiEG8b3",Fri Feb 07 08:11:04 +0000 2025,4,1
32,Tractors Pakistan,"New &amp; Used #Kubota combine #harvesters for sale at #TractorsPK | #Exporter of #MasseyFerguson #tractors, #farm #machinery and #equipment at affordable prices in #Nigeria, #Ghana, #Tanzania, #Kenya, #Uganda, #Togo, and #Congo.

https://t.co/rtf19lmLYp https://t.co/QZ8bJ48irN",Thu Jan 26 08:59:24 +0000 2023,1,4
33,NTV UGANDA,"Panorama: The livelihoods of Ugandan dairy farmers are under pressure from lower farm gate prices following targeted restrictions on the export of dairy products to Kenya. 

#NTVNews | https://t.co/RYQZC4b1Np https://t.co/tn0BJDFfND",Mon Jun 12 06:30:06 +0000 2023,5,66
34,Senator Kiprotich Arap Cherargei,"Kenya kwanza govt under H.E  Ruto is committed on subsidised production thro farm inputs &amp; better prices for our farmers thro guarantee Minimum Returns (GMR) &amp; value addition with an aim of achieving food security. 

Hosted by officials of Mulango milk cooling plant, Nandi County https://t.co/VYa5C2tiAP",Fri Feb 03 18:57:35 +0000 2023,21,127
35,DP 🇰🇪,"H.E President @WilliamsRuto takes time to interact with small-scale milk farmers in Mukurweini. 

The Kenya Kwanza Government is investing in milk coolers to cut on farm loses due to poor storage and also guarantee best prices in the market. https://t.co/ibmxyAW6qH",Mon Aug 07 10:03:57 +0000 2023,1,1
36,Bwanashamba wa taifa 🇹🇿,"Dodoma-kibaigwa kulima na tractor per acre ni 35,000Tsh,huko kwenu ni kiasi gani?

Follow @msakufarm https://t.co/Gk5JldvSVz",Wed Feb 28 07:15:48 +0000 2024,35,279
37,IndustryKE,"2/4 He said that in the recent past, some agro-based industries had closed down because farmers had abandoned certain cash crops due to low farm prices. @DrJumaMukhwana @KAM_Kenya @rebecca_miano @kilimoKE @SueMangeni @Trade_Kenya @Investment_Ke @KBCChannel1 @ntvkenya @KTNNewsKE https://t.co/gy90vh6FPO",Thu Apr 04 09:44:38 +0000 2024,0,2
38,FOODCOOP - #TheFoodCooperative,"""The market will dictate the variety needed in terms of size, colour and shape."" Founding member Mr. @davidwamiti

Empowering communities from farm to table, fair value for consumers &amp; good farm gate prices for farmers #InvestInFoodSecurity 

It should pay to choose FOODCOOP https://t.co/5QEwerHHHI",Thu Feb 16 03:39:16 +0000 2023,1,3
39,follow for follow only,Kenya’s food production is booming thanks to affordable farm inputs. Stable prices at the market are proof of effective agricultural reforms. Kazi Inafanyika #RutoMchapaKazi,Mon Nov 18 08:06:32 +0000 2024,0,0
40,Agribiz Mart,"Did You Know: At farm gate prices, the value of cattle traded annually for slaughter nationally (in Kenya) is roughly the same as the value of #tea and #coffee combined? 

#livestock farming is a high potential sector in Kenya 🐄🐐🐖🐂🐓 https://t.co/F5Ga25d5CX",Mon Dec 09 16:30:04 +0000 2024,0,0
41,NTV Kenya,"William Ruto: Kenya is spending KSh. 360B to import food and food items.

'Every Kenyan knows that the price of a 2kg packet of unga is now KSh. 230, up from KSh. 75 in 2018.'

#KenyaKwanzaManifestoLaunch #Maamuzi2022 https://t.co/aYgtxmo4N7",Thu Jun 30 16:38:39 +0000 2022,106,503
42,U D A - Official Fans Page.,"Shujaa Wafula Chebukati enjoying his Sunday with family in the Farm in Western. Join me in wishing this great Kenyan a happy weekend.

Thanks to his heroic actions, we are now enjoying low unga prices, the dollar has stabilized, Kenya has been offered hundreds of thousands of https://t.co/ToKepPbC5g",Sun Mar 24 13:14:11 +0000 2024,8,94
43,#FSPNAFRICA,Reports from the Early warning system indicate that in 2023 Kenya will be facing a national food shortage owing to low production in 2022 attributed to climatic shocks and doubled farm input prices saw farmers planting below average during normal production seasons. https://t.co/DJEMokXTsI,Mon Feb 13 09:24:17 +0000 2023,2,7
44,Alspecs Farms Limited,"We offer competitive prices that match the quality of our avocados, making it an excellent choice for both retailers and distributors.

Send us a dm now for our farm produce today 🛒@alspecs_farms_kenya 
Or call/WhatsApp us : +254 743 336676

#avocadoexport #avocadohass #avocado https://t.co/jQQpRRMhUS",Wed Oct 25 15:21:39 +0000 2023,0,0
45,Quickmart Kenya,"Fresh, farm-to-shelf produce at unbeatable prices! This Soko Sato swing by your nearest Quickmart for the freshest fruits and veggies, all at great discounts!

*Offer validity as indicated at the bottom right of the image.

#TusherekeeKrisi
#18YearsPamojaNawe
#BeiNafuu https://t.co/VAtNJ5t4V7",Sat Dec 07 04:00:01 +0000 2024,2,14
46,Citizen TV Kenya,"President Ruto: My administration has worked hard and consistently so that the price of essential commodities like ‘unga’ has dropped from Ksh.240 to Ksh.100. We reduced the cost of fertilizer from Ksh.7,500 to Ksh.2,500. The Shilling has also strengthened against the Dollar https://t.co/xExJiGBTSc",Wed Jun 26 13:44:24 +0000 2024,202,1131
47,Citizen TV Kenya,"Smart Farm:

Focus on finger millet farming in Kakamega. Small-scale farmers ditch maize for finger millet.

Crop is gaining traction due to better prices. Current production estimated at 70,000 tons annually #JKLive @KoinangeJeff https://t.co/Fy2YOHLdNE",Wed Oct 25 19:30:01 +0000 2023,1,13
48,Citizen TV Kenya,"Smart Farm:

Focus on organic fertiliser making in Machakos. Farmers using fish to prepare the input.

Other sources include rice husks and green compost.

High chemical fertiliser prices has led farmers to organic sources #JKLive @KoinangeJeff https://t.co/daO9veQcmg",Wed Jan 31 19:27:21 +0000 2024,4,11
49,Kinara•,"Through reduced farm input costs, increased food production is a direct result of Rais Mchapakazi’s commitment to supporting agriculture. This strategy is helping to lower food prices and improve food security across Kenya. #RutoDelivers Rais Mchapakazi https://t.co/Noo08JbkdB",Thu Nov 14 13:48:22 +0000 2024,1,1
50,Dan Githua,A chat today with a friend from SA. These are the prices of Macademia milk huko SA. In Kenya farm price is now 10ks/kg. It was 100/kg 18 months ago. This price disparity is weird. https://t.co/0dnRNuua8N,Sat Jan 13 16:24:45 +0000 2024,0,2
51,FarmKenya,"The volatility in egg prices is likely to continue in the next 12 months. 
For layer farmers, if you are strategic, this is a time to make a kill. 
Here is how to crack profits in the tough egg business https://t.co/DhUsNM0lFH https://t.co/H1ep6RnaZ7",Thu Apr 20 10:50:58 +0000 2023,3,5
52,Mary♥️,"@MRSMuruguu @WilliamsRuto Government subsidies on farm inputs have led to higher yields, lowering food prices across Kenya. The Bottom-Up agenda is empowering farmers, stabilizing food supply, and reducing inflation. #EconomicRecoveryKE https://t.co/B7CTxGoR80",Fri Oct 11 07:49:30 +0000 2024,0,0
53,Kenyans.co.ke,"Ruto announces drop in  subsidized Fertilizer price from Ksh3,500 to Ksh2,500 https://t.co/oHtUZQv4kC",Wed Aug 02 10:31:11 +0000 2023,32,299
54,SokoFresh™,"Hass Avocado thrives in the tea zones. These are the highland regions of central Kenya and the Rift Valley. 

You'll often find the fruit trees intercropped within a tea farm. The fruit matures later than in the coffee zones and just in time for farmers to access great prices. https://t.co/wC6o6MQG13",Fri Jun 14 10:22:51 +0000 2024,0,1
55,Kinara•,"Increased food production, driven by reduced farm input costs, is a key result of the government's commitment to supporting the agricultural sector. This initiative is helping lower food prices and strengthen food security across Kenya. #RutoDelivers Rais Mchapakazi https://t.co/4GDepXTS1o",Thu Nov 14 14:01:13 +0000 2024,0,0
56,FOODCOOP - #TheFoodCooperative,"We at @foodcoopkenya are in a key position to making life easier for all citizen consumers and member owners who are keen on healthy foods and Sustainability from farm to table.

Through cooperation we offer local access to Quality foods at affordable prices #InvestInFoodSecurity https://t.co/V0DfzGwwmE",Sun Apr 02 07:11:07 +0000 2023,1,2
57,Mwala kapkembu,"Kenya Kwanza administration's strategic interventions on the prices inputs has resulted to high production Unlike previously where maize production was very low due to high prices of farm inputs specifically Fertilizers.
#AgricultureScorecard 
Ruto Delivers 
The Plan https://t.co/ylG2bywoOT",Thu Sep 12 11:13:28 +0000 2024,4,7
58,NTV Kenya,"President Ruto: We are lowering the cost of fertiliser from Sh3,500 to Sh2,500 per 50-kilogram bag. https://t.co/chP49rUDkC",Wed Aug 02 10:56:50 +0000 2023,23,205
59,FOODCOOP - #TheFoodCooperative,"Food safety = food security

It matters to have safe foods accessible through local last mile setups at affordable prices. However food safety involves us all, from farm to table. @ambuko @DrKathyKunyanga #InvestInFoodSecurity https://t.co/HWHa8uVnHI",Mon Mar 06 19:26:54 +0000 2023,3,9
60,FOODCOOP - #TheFoodCooperative,"Discover farm fresh products this weekend by making an order through 0203555600

Our food cooperative is open to membership, invest in shares, purchase at lower than market rate prices and earn annual dividends. #InvestInFoodSecurity We own it together https://t.co/n9O0hBJpfg",Fri Aug 11 17:06:28 +0000 2023,0,4
61,Tanaka Farm and Ranch #Seedlings🇿🇼🇿🇲,"My good friend @WediFarms from Kenya shared these amazing shots of their African bird's eye chilli being dried. They are supplying into Tanzania.

Their recommendation is if you grow ORGANIC and have been certified organic you get much higher prices
#farming https://t.co/ZMh0byZ8oe",Sat Oct 30 05:45:57 +0000 2021,17,82
62,State House Kenya,"Under the #FoodSecurity pillar of the #Big4Agenda, President Uhuru Kenyatta outlined various measures aimed at supporting farmers to reduce the cost of production so as to increase their earnings. This includes, among others, provision of farm inputs at subsidized prices. https://t.co/6ypn1Og6Xu",Tue Mar 01 05:00:00 +0000 2022,27,116
63,"William Samoei Ruto, PhD","Kenya Kwanza will turnaround our agriculture by lowering farm input prices and getting rid of market cartels and brokers. This way, farmers will produce more, thereby make food prices affordable to everyone. https://t.co/994FzgInFf",Mon Jul 04 17:32:56 +0000 2022,277,2217
64,"-Dennis Itumbi, CBS","Kiutine and Ntherone residents say yes to Kenya Kwanza.

Meru has DECIDED!

DP @WilliamsRuto is the next President!

#UchumiKwanza (Lower Food Prices, by lowering cost of farm inputs)

#HustlerNation https://t.co/eYqYXWtdE2",Sun Feb 20 16:30:59 +0000 2022,119,803
65,Rigathi Gachagua,"To address high food prices we must begin with the farmer. Providing affordable farm inputs through a subsidy programme is a strategic intervention that will put the country on the right path.

Flagged off a consignment of 426,000 bags of DAP fertilizer for farmers across Kenya. https://t.co/D2IUQtBcMe",Thu Sep 22 09:21:50 +0000 2022,811,7812
66,Classic 105 Kenya,"Taxation, production costs, wholesale prices and farm input costs pushing up prices, industry players say
#MainaAndKingangi https://t.co/8D7KbLrCp9",Tue Feb 22 04:22:20 +0000 2022,6,24
67,Copia Kenya,"From household and personal care items to farm and construction goods, we’ve got the lowest market prices for the best quality! Visit https://t.co/BtHVKMBCil for these and much more.

#MaishaRahisi https://t.co/nBFoHAACV1",Thu Jan 13 11:34:25 +0000 2022,1,2
68,Build Africa Kenya-affiliate of Street Child-UK,"Despite COVID challenges,we endeavour to deliver farm inputs to communities we support.Fertilizer &amp; certified seeds ensures quality produce which fetches better market prices.Working with our partner @streetchilduk ,we are transforming agriculture for rural  populations in Nakuru https://t.co/jNh8e79cli",Mon Mar 29 11:55:18 +0000 2021,5,7
69,FarmbizAfrica,Get  discounts prices  on all farm produce sold by farmers across #Kenya. https://t.co/tbAToGmdQn,Wed Dec 11 07:10:13 +0000 2019,1,7
70,E4Impact Entrepreneurship Center Kenya,How can we support small holder farmers to get the best prices for their farm produce? @E4Impact participating in the #DisruptiveAgriTech conference by @Kuza_Biashara @MastercardFdn @WorldBankAfrica https://t.co/idUUzC6A4J,Fri Apr 05 12:31:16 +0000 2019,7,13
71,GlobalFarmerNetwork,"On my farm in #Kenya, I’m looking at our global dilemma through the lens of #fertilizer and other farm inputs such as seeds and fuel. Because their prices are soaring, what happens next is entirely predictable. https://t.co/vmB41mdhIl @gkbor https://t.co/cQk9AZTIdl",Sat Mar 12 14:30:02 +0000 2022,5,5
72,Farm Africa,"""This year has been difficult. Prices are high for fertiliser while rainfall is low. We have turned to regenerative agricultural techniques as taught to us by Farm Africa.""
Juliet, Kenya.

Donate to help farmers like Juliet, donations matched until 31 Dec:
https://t.co/0o6tNv24Ok https://t.co/ANjrfLurEd",Thu Dec 15 09:41:17 +0000 2022,3,6
73,Kenya National Farmers' Federation (KENAFF),"Food prices are rising due to; a global increase in fertiliser prices, high cost of farm inputs and fuel prices. As young farmers, we URGE the Government to subsidise the prices of farm inputs to cushion farmers from financial hardship.
#YouthandAgriculture
#lowerfoodprices https://t.co/jahj2RKnAD",Tue Feb 22 07:25:52 +0000 2022,7,35
74,FarmKenya,"The Wheat conversation is long overdue, the staggering prices in Kenya ought to be addressed. 
We delve into the pain, cause, and alternatives. 
Set a reminder for our upcoming Space hosted by @kelleybos and @Jasmine_Murani!  
https://t.co/vitnzb3Fxa https://t.co/6mYyTI7UVA",Tue May 24 14:21:16 +0000 2022,7,9
75,Kenya Climate Innovation Center (KCIC),"Tsimsaro Investments is a mixed farming business that deals with livestock keeping and crop farming. Through #AgriBiz, funded by @EUinKenya and @denmarkinkenya, the enterprise provides casual labour for neighbourhood farms and sells farm produce at low prices. https://t.co/q7pSqyZzQ1",Thu Dec 01 06:23:40 +0000 2022,1,6
76,GAIN Kenya,"On #WorldFoodDay2021, GAIN Kenya celebrates the #FoodHeroes we work with closely.
We celebrate @KamsaPoultry in Kisumu County. 
A poultry farm rearing layers for eggs production sold at favourable market prices. 
We celebrate you as #FoodHeros supporting #Nutrition efforts in 🇰🇪. https://t.co/KyTUL5lQmW",Fri Oct 15 14:30:00 +0000 2021,1,6
77,𝐎𝐦𝐚𝐫𝐢_𝐊𝐄🇰🇪,"Kenya Kwanza will ensure farmers are taken care of by reducing the prices of farm inputs in all counties
#ChaguaRuto https://t.co/K9uaimowSD",Wed Aug 03 07:22:26 +0000 2022,3,14
78,FarmKenya,"Join us tomorrow for an in-depth look at the prevailing wheat prices. We shall discuss the cause, the pain and the alternatives that can shield Kenyans from this menace. https://t.co/03diDOph3y",Wed Jun 08 12:06:02 +0000 2022,5,18
79,Copia Kenya,"Usipitie hii mwezi na shida saa zile tuko hapa. We have the lowest prices in the market for all your essential household, farm, school, construction needs and more. Visit https://t.co/BtHVKMBCil to browse our selection of high quality goods today.
#MaishaRahisi https://t.co/JUQ5osBqTY",Thu Jan 06 07:00:01 +0000 2022,1,2
80,Copia Kenya,"Haiya! Mko wapi na hii weekend ni kujibamba bila presha with the lowest prices on all products?! Stock up the house, farm and mjengo at https://t.co/oTmoAzdecS, and use the coupon code COPIA10 at check-out for another 10% off everything! Valid till Sunday, 11th Sept. #CopiaCoupon https://t.co/ZQmzqaM1y5",Sat Sep 10 06:45:53 +0000 2022,2,4
81,Falcon Coffees,"To boost production, Kariuki, the manager of Mutitu washing station in Kirinyaga County, Kenya, has been working with coop members to improve their crop quality, installing a demo farm plot for training &amp; finding new markets to ensure he can pay prices that attract local farmers. https://t.co/YzBKWwBkWq",Fri Nov 30 13:21:54 +0000 2018,1,4
82,Kenya Climate Innovation Center (KCIC),"Tsimsaro Investments is a mixed farming business that deals with livestock keeping and crop farming. Through #AgriBiz, funded by @EUinKenya and @denmarkinkenya, the enterprise provides casual labour for the neighbourhood farms and sells farm produce at low prices. (Thread 1/2) 👇 https://t.co/bqpNCoaN4i",Wed Jan 05 07:21:13 +0000 2022,0,3
83,#FSPNAFRICA,"Food insecurity continues to persist in many areas in Kenya, mostly due to unpredictable shocks: rising food #prices, unbearable climate changes,  knock out by farm inputs prices, hiked fuel prices and unstable #economic performance.

#PartnersAgainstHunger #FarmtoForkSolution # https://t.co/sJ9Hu1YugJ",Wed Sep 21 10:16:00 +0000 2022,3,16
84,Radio Punchline Africa,"Italian consortium Maire Tecnimont SPA has started building a Sh32.4 billion ($300 million) fertiliser plant in Naivasha in a move expected to help tame high prices of the farm input.

#kenya Catherine Kasavuli #EngageTheIG Tom Mboya #ThisIsKBC #AmaniKwaVijana #DamagingIgnorance https://t.co/cGhgD01mSe",Mon Jun 21 11:08:49 +0000 2021,2,5
85,"Hon. Justin Muturi, EGH","The result is the undesirable low yield and high cost of farm produce due to anticipated shortage. 

Kenya Kwanza has established a plan to reduce prices of critical agricultural inputs such as fertilizer. This will boost our food security. https://t.co/8YK9z1U93g",Sat Jul 09 11:25:06 +0000 2022,7,62
86,"Robert Saik, PAg, CAC, CEO 🇨🇦🇺🇦","EU ""arm twisting"" countries like Kenya into banning crop protection products that will drop production in the country by up to 40% and drive up food prices. 

When ideology is divorced from pragmatism you end up with ""Farm to F#*ked"". 
https://t.co/r0TPMFyRwi",Mon Jan 17 14:25:01 +0000 2022,1,11
87,Musalia W Mudavadi,"Subsidized fertilizer prices and other farm in-puts will be a priority for you, and a ready market for your farm produce.

A stable economic environment for your businesses to thrive will also be a key priority that Kenya Kwanza will make sure is achieved. https://t.co/GvfkokqImR",Sun May 22 17:56:29 +0000 2022,19,152
88,Kenya Export Promotion and Branding Agency,"CHALLENGES FACED BY PRODUCERS OF #KENYANMICHIRI
Farmers are sometimes attracted to offers of higher farm gate prices/cash in hand offered by unscrupulous brokers. This makes them sign up not well negotiated long term contracts, unknowingly. https://t.co/HT1unM3ZpJ",Mon Jul 05 06:25:01 +0000 2021,0,3
89,FarmKenya,"Globally, there is serious competition between animals and human for grains leading to a shortage of the same and rise in prices. Will GMO help fix animal feed issues as lobbyists have been claiming?

Read here: https://t.co/EfllHvcFzS https://t.co/9rtAvI5bEN",Tue Jun 21 09:12:02 +0000 2022,8,27
90,Amnesty Kenya,"1) When US Pres. #FDRoosevelt wanted to leave a legacy, he enacted a Second Bill of Rights of living wages, fair farm prices, freedom from monopolies, housing, health, social security. Imagine what a difference this would make here? #StandUp4HumanRights https://t.co/BV0hvZ2w9T",Tue Dec 04 16:00:01 +0000 2018,4,7
91,MESHACK,"Kenya kwanza administration to ensure Every farm get a fair price and that they will be no more brokers demanding high prices.
Hustler Freedom
#RutoFor2022 https://t.co/Vu0z3Met99",Sat Jul 30 11:52:31 +0000 2022,1,1
92,FarmbizAfrica,Get the BEST discount prices from our farmer’s community on all farm produce sold by farmers across #Kenya. https://t.co/QFl45nXJvs,Fri Nov 08 07:00:00 +0000 2019,0,1
93,FarmbizAfrica,Get the BESTE discount prices from our farmer’s community on all farm produce sold by farmers across #Kenya https://t.co/pmjGYpOHgk,Wed Nov 13 06:57:45 +0000 2019,0,0
94,Elgon Kenya,Irrigation sprinkler systems available from Elgon Kenya will irrigate your farm very efficiently by reducing water loss. We have a great selection of #sprinklers at affordable prices. Buy now from https://t.co/lQXvi73pWM https://t.co/S9xo25uojS,Fri Apr 13 08:52:21 +0000 2018,0,0
95,Kenya News Agency - Department of Information,Government’s effort to ensure food security faces a myriad of challenges including high prices of farm inputs and diminishing land sizes especially in Gusii region. Read more https://t.co/z9RP2Mj5j2 @SpokespersonGoK https://t.co/jUyuY3Hdgq,Fri Aug 26 16:15:20 +0000 2022,0,1
96,FarmKenya,"Tomatoes are widely grown and used in Kenya. During the peak seasons, most farmers sell their tomatoes at throwaway prices and substantial quantities go to waste because they are highly perishable. 
Read the different Tomato value added products https://t.co/8VDS3FinhR https://t.co/BDog9M1TsS",Tue Apr 05 13:21:44 +0000 2022,1,3
97,Melania Essay Help,"Coffee farmers in Kenya suffer from high prices of fertilizers and farm inputs.

#NewKPCUSubsidies https://t.co/ujDJhG4Dh4",Fri Jan 28 12:11:42 +0000 2022,0,0
